channel,pageOpen,payEnd,payId,payStart,referCode,srcCode,ts,userId,vc
VIVO,4019,1646645236683,9c840948006d,1646645233683,5021,5020,1646645235683,1343168361,1.0
APPLE,5020,1646645237683,0ee694111b90,1646645234683,5021,4019,1646645235683,2037328037,1.0
XIAOMI,4017,0,0116c8dd1a2c,1646645232683,5029,4020,1646645235683,1955353602,3.0
VIVO,5020,1646645236683,907eb338878b,1646645232683,5020,4019,1646645235683,1696956146,3.0
XIAOMI,4017,1646645237683,9c28bad2594b,1646645232683,4020,4019,1646645235683,28241442,3.0
XIAOMI,5021,0,b3f9db657459,1646645232683,5029,5020,1646645235683,649515539,3.0
HUAWEI,5029,1646645236683,9c94d2d0af6b,1646645233683,4019,4019,1646645235683,1581866442,2.0
OPPO,5029,1646645237683,54d219698a91,1646645233683,5029,4019,1646645235683,1032708027,3.0
XIAOMI,4019,1646645236683,736a5c127c9e,1646645232683,4020,5029,1646645235683,2115082079,2.0
VIVO,4020,1646645238683,a5a45b637cb9,1646645233683,5020,4019,1646645235683,785598846,2.0
HUAWEI,4019,1646645238683,2a6c1f1b3ce1,1646645232683,5021,5021,1646645235683,858578131,3.0
APPLE,5029,1646645236683,4d6358b207c7,1646645232683,5029,4020,1646645235683,199925483,3.0
APPLE,4020,0,ffdee8f3a1e5,1646645234683,5021,5029,1646645235683,924148195,3.0
VIVO,5029,1646645236683,68232672b7f3,1646645234683,5020,4020,1646645235683,347884250,1.0
APPLE,5021,1646645237683,bd6e73646d65,1646645234683,5021,4020,1646645235683,1160782496,1.0
APPLE,4020,1646645238683,6283e8e7eefe,1646645234683,5021,4017,1646645235683,501729808,3.0
XIAOMI,4019,1646645238683,9f1917bf2cb6,1646645233683,5020,5020,1646645235683,92420989,1.0
HUAWEI,5029,1646645238683,d0064840df19,1646645233683,5020,5021,1646645235683,204847927,3.0
VIVO,5020,1646645237683,2e7577d90370,1646645232683,4019,4020,1646645235683,880201326,3.0
XIAOMI,4017,1646645238683,fbb85befb6b3,1646645232683,5020,4017,1646645235683,1863564077,3.0
XIAOMI,4017,0,2a9eb5061e01,1646645232683,4017,4017,1646645235683,886837851,3.0
APPLE,4020,1646645238683,a253cac6ff6d,1646645232683,4017,4017,1646645235683,1257625869,3.0
XIAOMI,5021,0,7313d9c51be7,1646645234683,4019,5029,1646645235683,2088322072,3.0
VIVO,5029,1646645237683,2d006ec5a2ae,1646645234683,5029,4020,1646645235683,1624035456,1.0
HUAWEI,5020,1646645236683,1464b6350254,1646645233683,5021,5021,1646645235683,2038460708,1.0
VIVO,5029,1646645238683,ded576e058e0,1646645232683,4020,5021,1646645235683,1765467529,2.0
OPPO,4019,1646645238683,9b9608bbd7fa,1646645232683,4019,5021,1646645235683,2144544321,1.0
OPPO,4017,0,34948d4ed4dd,1646645233683,5029,4020,1646645235683,868194009,2.0
OPPO,5029,1646645237683,5ba46af405b5,1646645234683,4020,5021,1646645235683,293254620,3.0
VIVO,5029,1646645237683,690e6a1054a0,1646645233683,5020,5021,1646645235683,1244573785,1.0
XIAOMI,5029,1646645237683,cd1e06bd9bea,1646645233683,4020,5029,1646645235683,1263518302,3.0
VIVO,4020,1646645238683,3ad4dd1f4a60,1646645234683,4020,4017,1646645235683,438165923,3.0
OPPO,4017,1646645238683,9ec1d7ea430b,1646645232683,5029,5029,1646645235683,1885846937,2.0
VIVO,4017,0,c0c7485c832e,1646645233683,5021,5020,1646645235683,1648450292,3.0
APPLE,4019,0,d5623cf92983,1646645233683,4017,5020,1646645235683,1223853588,1.0
XIAOMI,5021,1646645236683,b261e6ca76b3,1646645233683,5021,5029,1646645235683,844351366,3.0
OPPO,5021,0,6ede2a125f30,1646645232683,4017,5029,1646645235683,26096881,1.0
XIAOMI,4019,1646645238683,4b4a4cbf169b,1646645233683,4017,4019,1646645235683,1451095948,1.0
VIVO,4020,1646645236683,7460e593ba3c,1646645232683,4017,5020,1646645235683,758023483,3.0
HUAWEI,5020,1646645238683,e121646c8781,1646645234683,5021,5020,1646645235683,2067990076,1.0
OPPO,4017,1646645236683,281a132971b8,1646645234683,5029,4017,1646645235683,2012669649,1.0
OPPO,4019,0,b37df1e3752d,1646645234683,5029,5029,1646645235683,119947089,3.0
XIAOMI,4019,1646645236683,abd0337b681b,1646645234683,5020,4017,1646645235683,1630406488,1.0
XIAOMI,5020,0,50433d0779e5,1646645234683,4019,4019,1646645235683,652245579,1.0
XIAOMI,5029,1646645237683,0077112132c0,1646645232683,4020,4020,1646645235683,583221417,1.0
HUAWEI,5020,1646645236683,ca49b605e290,1646645232683,5021,5021,1646645235683,2019477876,1.0
VIVO,4019,1646645238683,a9d761a4a81a,1646645233683,4020,5029,1646645235683,1565031766,3.0
HUAWEI,5020,1646645237683,2b1ed259136c,1646645234683,4020,4017,1646645235683,1145275885,2.0
XIAOMI,4017,0,a34c027ce32d,1646645234683,4017,4020,1646645235683,623500969,3.0
HUAWEI,5021,1646645237683,2b7bda8a320e,1646645233683,5029,5021,1646645235683,1246976011,3.0
XIAOMI,5020,1646645238683,3bc1c7bfbaa7,1646645232683,4017,4020,1646645235683,1697613477,3.0
OPPO,5029,1646645238683,f5f5bfb88522,1646645232683,4017,5021,1646645235683,339370154,1.0
OPPO,4017,1646645237683,b436e209a663,1646645232683,5021,4020,1646645235683,1865049773,3.0
HUAWEI,4020,1646645237683,f0235fcf3385,1646645232683,5029,4020,1646645235683,1773821390,3.0
OPPO,4020,0,a8c3ae4966e2,1646645234683,5021,4020,1646645235683,1915532559,1.0
HUAWEI,4019,1646645236683,387ca90a482a,1646645233683,4019,5020,1646645235683,20745010,2.0
VIVO,5020,0,2fab0f91ab08,1646645234683,5021,5021,1646645235683,1994299713,3.0
XIAOMI,4019,0,d42f8a4fa52c,1646645233683,5021,4020,1646645235683,1063220756,3.0
OPPO,4019,1646645237683,f2e63eb4d1a3,1646645232683,5021,5020,1646645235683,1461361339,1.0
APPLE,4020,1646645237683,29b545fde91f,1646645234683,4017,4020,1646645235683,191950054,1.0
VIVO,4020,1646645237683,ac1acbcdeaea,1646645234683,4020,4017,1646645235683,1116617420,2.0
APPLE,5021,1646645238683,12e95ff0944c,1646645234683,4019,4020,1646645235683,538347905,3.0
APPLE,5029,1646645236683,c7f217d88535,1646645234683,5029,4019,1646645235683,65365875,2.0
APPLE,5029,0,5e00b7c23fd8,1646645232683,5021,5020,1646645235683,1440067588,1.0
HUAWEI,5020,1646645237683,b6e2325a324d,1646645233683,5021,5021,1646645235683,287427661,1.0
VIVO,5021,1646645236683,f6a8b532ceb6,1646645234683,5020,5029,1646645235683,2040951319,3.0
VIVO,5029,1646645237683,8f7b677433d9,1646645233683,5029,5020,1646645235683,1631188752,3.0
XIAOMI,5029,1646645236683,710001d67fe1,1646645232683,4019,4019,1646645235683,310830750,3.0
HUAWEI,5021,0,f827acc66060,1646645233683,4020,4017,1646645235683,1725182551,2.0
XIAOMI,4020,1646645237683,b259b1605782,1646645232683,4017,4017,1646645235683,36180362,3.0
OPPO,5020,1646645236683,b7cb838689d1,1646645233683,4019,5020,1646645235683,760494668,2.0
OPPO,4020,1646645237683,33a63fdeb252,1646645234683,5021,5020,1646645235683,1398750029,1.0
XIAOMI,4020,1646645237683,07b114e11a1e,1646645234683,4019,4019,1646645235683,433916355,3.0
OPPO,5020,1646645238683,3e35fb644f98,1646645232683,4017,4017,1646645235683,1303250419,2.0
XIAOMI,5020,1646645238683,9734264dbdf2,1646645234683,4020,4017,1646645235683,1542053119,2.0
HUAWEI,5021,1646645238683,955e2b9e2f2e,1646645233683,4020,5021,1646645235683,2113660534,2.0
XIAOMI,4017,1646645236683,3b8ba9b612a5,1646645234683,5020,4017,1646645235683,1666707182,3.0
XIAOMI,4019,0,4a15293c5eac,1646645232683,4019,4020,1646645235683,428440055,2.0
OPPO,5029,1646645238683,390d8854de3a,1646645232683,4017,5020,1646645235683,209883473,2.0
VIVO,5029,0,a2e295c85ca2,1646645233683,5029,4017,1646645235683,2000611343,3.0
APPLE,4019,0,eb27a41fe1d0,1646645234683,5029,5021,1646645235683,362098388,3.0
HUAWEI,5020,1646645236683,d24671e5f585,1646645233683,5020,5029,1646645235683,520588325,2.0
OPPO,5029,1646645237683,08880c4893f9,1646645234683,4019,5021,1646645235683,1332147398,2.0
OPPO,4020,0,b0d4955d829f,1646645232683,4017,5020,1646645235683,1310002947,3.0
OPPO,4019,1646645237683,15772c07c65a,1646645233683,5020,4017,1646645235683,613423681,2.0
APPLE,4020,1646645238683,bff70727ead4,1646645232683,5029,4017,1646645235683,1543520252,2.0
HUAWEI,5021,0,8da127fb4716,1646645234683,4017,4019,1646645235683,235618205,2.0
OPPO,4020,1646645237683,ad0e490040d8,1646645233683,5029,5021,1646645235683,957295618,2.0
HUAWEI,5020,1646645238683,2dc3640fb5ed,1646645232683,4019,4019,1646645235683,260283358,3.0
HUAWEI,5021,1646645237683,967772e4d500,1646645232683,5020,4020,1646645235683,942297959,1.0
OPPO,5029,1646645238683,abe8835798d7,1646645234683,5029,5029,1646645235683,675152403,2.0
XIAOMI,5020,1646645236683,e2955661fb78,1646645232683,4017,4019,1646645235683,1966614918,3.0
HUAWEI,4019,1646645237683,93f36502043f,1646645232683,5021,5029,1646645235683,1564053785,3.0
XIAOMI,5020,1646645236683,3a759daa2fcf,1646645234683,4020,4020,1646645235683,1323406933,1.0
HUAWEI,4019,1646645238683,8afbd0262222,1646645233683,4017,4020,1646645235683,752924221,3.0
OPPO,4019,1646645237683,71c609e7cfa7,1646645233683,4020,4017,1646645235683,354928965,1.0
HUAWEI,5021,1646645238683,8a66f12f060f,1646645234683,5029,4020,1646645235683,2048774839,1.0
OPPO,4017,1646645236683,2fd601ae7088,1646645233683,4019,5029,1646645235683,1583754088,3.0
HUAWEI,5029,1646645237683,ef48aba34b80,1646645234683,4017,4020,1646645235683,1861757115,3.0
XIAOMI,4020,1646645238683,6c5d49169090,1646645234683,5020,5021,1646645235683,966405140,2.0
OPPO,5021,1646645238683,23bdaef0dfa5,1646645233683,5029,5029,1646645235683,657827661,1.0
OPPO,5020,0,c3d2dcc5e7da,1646645233683,4017,5021,1646645235683,593128282,1.0
OPPO,4019,0,2334d668e9df,1646645234683,5029,4019,1646645235683,901984548,2.0
XIAOMI,4019,1646645237683,1e975bb3c04a,1646645232683,4020,4020,1646645235683,580651130,1.0
VIVO,5029,1646645237683,620d414b3219,1646645232683,5021,4017,1646645235683,1055044000,1.0
APPLE,5021,1646645237683,1ced69c69016,1646645233683,4020,4017,1646645235683,167840940,2.0
VIVO,4017,1646645238683,a4fa153f0f09,1646645232683,5029,5021,1646645235683,1897979347,1.0
HUAWEI,5020,1646645238683,ca41a4d57354,1646645233683,4020,4019,1646645235683,1939975067,2.0
HUAWEI,4020,0,bccbed93782f,1646645234683,4019,5029,1646645235683,210874157,3.0
XIAOMI,4019,1646645236683,de4d89d44395,1646645233683,5020,5021,1646645235683,301891865,3.0
HUAWEI,5029,1646645238683,af0f7a1cfec3,1646645232683,4019,4019,1646645235683,1966149171,2.0
VIVO,5029,0,de7dc9cdfc42,1646645232683,4020,5029,1646645235683,1503859318,2.0
APPLE,5021,0,41bfe26a5416,1646645233683,4020,4019,1646645235683,27057359,3.0
OPPO,5029,1646645238683,97095cc1bdc4,1646645234683,5020,4017,1646645235683,7898942,3.0
HUAWEI,4020,1646645238683,d6f400c8580d,1646645233683,5020,5021,1646645235683,1078781515,2.0
XIAOMI,5020,0,0bee15fbdf19,1646645234683,4020,5020,1646645235683,1888746402,3.0
OPPO,4019,1646645238683,31eb196d6229,1646645234683,4020,5021,1646645235683,1107095087,1.0
APPLE,5020,1646645237683,486bd92e40c6,1646645234683,5021,5029,1646645235683,96184002,3.0
APPLE,5021,1646645236683,9c889e01c0d0,1646645234683,5020,5021,1646645235683,455700467,3.0
VIVO,4019,1646645236683,c80d5a9134f7,1646645234683,5021,4017,1646645235683,2024008256,2.0
VIVO,5029,1646645236683,47fb80ffb5ad,1646645232683,5021,5020,1646645235683,543827214,1.0
OPPO,5029,1646645237683,243e705a14e5,1646645234683,5020,5020,1646645235683,1549339006,2.0
VIVO,5029,1646645236683,52029f9eec6e,1646645234683,5021,5020,1646645235683,1727440967,3.0
APPLE,5021,0,f538f39f0fc9,1646645234683,4017,5021,1646645235683,561750309,3.0
HUAWEI,4020,1646645237683,50c0094eef7a,1646645233683,5021,4020,1646645235683,2008309269,3.0
XIAOMI,4019,0,b4bd6fa32ba8,1646645233683,5029,5020,1646645235683,1865010935,1.0
APPLE,5029,1646645236683,0548b82bd57c,1646645233683,5029,4019,1646645235683,1311809783,1.0
APPLE,4019,1646645237683,9c719f496d9d,1646645233683,4017,5021,1646645235683,963968610,3.0
OPPO,4019,1646645238683,1e707c1c2a86,1646645233683,5029,4019,1646645235683,1523984074,1.0
APPLE,4019,1646645237683,5ad712a66f6c,1646645232683,4019,5021,1646645235683,1842923297,1.0
HUAWEI,5029,0,5ce875151c12,1646645232683,4020,4020,1646645235683,1073733467,3.0
HUAWEI,4017,1646645236683,95a8fb68b32a,1646645232683,4020,5029,1646645235683,756948540,2.0
HUAWEI,5029,1646645236683,27cff403ca1e,1646645234683,4019,4017,1646645235683,487841784,1.0
HUAWEI,5021,1646645237683,7878f70e44d0,1646645234683,5020,5021,1646645235683,1782768576,2.0
APPLE,4017,1646645236683,affa91d4f3c6,1646645232683,5021,4017,1646645235683,1352067993,1.0
APPLE,4019,0,7e3d8ae9d84a,1646645234683,4017,5029,1646645235683,1279608062,2.0
APPLE,5020,1646645236683,a8d6aa69e7cc,1646645232683,5021,5021,1646645235683,1523598297,1.0
VIVO,4019,1646645236683,efeea618138f,1646645233683,5020,5021,1646645235683,118946252,1.0
XIAOMI,4019,0,3b1bbaf5dba9,1646645232683,5021,4019,1646645235683,997275469,2.0
OPPO,5020,1646645238683,85c8540e0af5,1646645232683,4019,5020,1646645235683,1755548636,2.0
HUAWEI,4019,0,90041b7bdecf,1646645233683,4019,5020,1646645235683,715455594,1.0
HUAWEI,4019,1646645236683,11ed7be9810a,1646645234683,4020,5020,1646645235683,622403160,2.0
XIAOMI,4017,1646645236683,5af97686f653,1646645234683,4017,4017,1646645235683,232323528,3.0
APPLE,5020,0,2402879956b5,1646645232683,4020,4020,1646645235683,1284568399,3.0
XIAOMI,4019,1646645238683,ca04296dec85,1646645232683,4017,5020,1646645235683,616982783,3.0
XIAOMI,5020,1646645238683,aec38e3df410,1646645232683,4019,5029,1646645235683,654599395,1.0
VIVO,5020,1646645237683,009b76e2323b,1646645233683,4019,4019,1646645235683,1140550057,2.0
OPPO,5020,0,3bc8783b9156,1646645234683,4019,5021,1646645235683,1185767847,3.0
OPPO,4017,1646645238683,cb3e982ffcc8,1646645233683,5020,4020,1646645235683,235070723,2.0
OPPO,5020,1646645236683,3ddac32bb58e,1646645234683,4019,4017,1646645235683,221989431,1.0
OPPO,5029,1646645238683,3678c9b9ef16,1646645232683,5029,4020,1646645235683,182254057,1.0
VIVO,5020,1646645236683,cdca9f26af93,1646645233683,4019,5020,1646645235683,1161385949,1.0
HUAWEI,5029,0,dec8941191ae,1646645232683,4017,4020,1646645235683,580472821,2.0
XIAOMI,5021,0,ee3e86d639c5,1646645232683,4020,5021,1646645235683,256602643,1.0
HUAWEI,4019,1646645237683,9fa3d51bdd92,1646645234683,5029,5020,1646645235683,1454340838,3.0
OPPO,4020,1646645236683,c5b2c020b23c,1646645233683,4017,5029,1646645235683,935293771,1.0
OPPO,4019,1646645236683,843762170afe,1646645233683,5020,4019,1646645235683,321840374,1.0
OPPO,5029,0,38051adf3835,1646645233683,4017,5021,1646645235683,692596807,1.0
VIVO,5029,1646645236683,029f956e8e08,1646645234683,5020,5021,1646645235683,655307602,2.0
VIVO,5021,1646645238683,470256e6226d,1646645233683,5020,5029,1646645235683,2016873215,3.0
APPLE,5020,1646645236683,35d5ca3136c2,1646645234683,5021,5029,1646645235683,1848515301,2.0
OPPO,5029,1646645236683,7e2022ce1a9f,1646645233683,4017,5020,1646645235683,1765785259,2.0
VIVO,4019,1646645238683,6f9ea3b587a7,1646645233683,4017,5021,1646645235683,246561204,1.0
VIVO,5021,1646645237683,88c4f740ef78,1646645233683,5021,5029,1646645235683,1240124831,3.0
APPLE,4017,1646645236683,100782c77d89,1646645232683,5021,5029,1646645235683,1324739953,3.0
APPLE,4019,1646645237683,00f93e54e60d,1646645233683,5029,5029,1646645235683,774498885,3.0
APPLE,5021,1646645236683,e7802b8d5441,1646645233683,5021,5020,1646645235683,1096184687,2.0
XIAOMI,5020,1646645238683,52f7fc0105cd,1646645233683,4020,4017,1646645235683,1583572917,1.0
HUAWEI,4017,1646645238683,0e79e628dbf2,1646645234683,4017,5029,1646645235683,1410471025,1.0
XIAOMI,4020,0,cc087f8f70ab,1646645232683,5021,4019,1646645235683,921908920,1.0
XIAOMI,5020,1646645238683,459682f48ecf,1646645234683,5021,5020,1646645235683,931834365,1.0
OPPO,5020,1646645236683,f475d7575a82,1646645233683,5020,4017,1646645235683,1220167780,3.0
XIAOMI,5020,1646645238683,d51d8f103722,1646645232683,4019,4017,1646645235683,641617998,2.0
VIVO,4017,1646645236683,46194b138a2c,1646645232683,5029,4019,1646645235683,1489342673,3.0
OPPO,5021,1646645237683,ec9dfb86c5dc,1646645233683,4020,5020,1646645235683,1954826930,3.0
XIAOMI,5021,1646645238683,45f8d1cedaa3,1646645233683,5029,4019,1646645235683,1629032608,2.0
XIAOMI,4019,1646645237683,bc1796851f9d,1646645234683,4019,5021,1646645235683,634109681,1.0
VIVO,5020,1646645237683,8b650ff7c949,1646645232683,4020,4017,1646645235683,1892657314,2.0
VIVO,5029,0,bcdcfe276935,1646645232683,4020,4017,1646645235683,662148677,1.0
XIAOMI,4017,1646645236683,aa16bcbec18a,1646645234683,4019,5021,1646645235683,1646009721,2.0
XIAOMI,4017,1646645237683,5681efe712a7,1646645232683,4019,5020,1646645235683,162307330,1.0
VIVO,4017,1646645237683,32a6a5b3abcb,1646645232683,5021,4020,1646645235683,690578671,3.0
HUAWEI,4017,1646645236683,a133b92d0b90,1646645234683,5020,4017,1646645235683,1290094781,3.0
HUAWEI,4019,1646645238683,134935335ffe,1646645232683,5020,4017,1646645235683,1162456850,2.0
OPPO,5029,1646645237683,ddd6ccafc163,1646645233683,5020,5029,1646645235683,816903781,2.0
OPPO,4020,1646645237683,d9d1cbf8d425,1646645232683,4020,5021,1646645235683,1677148677,3.0
OPPO,4019,0,9e2d93a1b296,1646645233683,5020,5020,1646645235683,197067396,2.0
APPLE,5021,1646645238683,c41fa10c380b,1646645233683,5021,5029,1646645235683,1259861262,3.0
APPLE,5029,0,8e4b7379c193,1646645234683,4020,5020,1646645235683,303863759,2.0
VIVO,5021,1646645237683,a67be410c66c,1646645232683,5021,4020,1646645235683,1537694799,2.0
VIVO,4019,0,87ff30154746,1646645232683,5020,4020,1646645235683,983227900,1.0
XIAOMI,4017,1646645236683,50d7e572e7e2,1646645232683,5020,4019,1646645235683,1898513832,1.0
HUAWEI,5029,1646645238683,01a0087a98c3,1646645234683,5029,4019,1646645235683,597815103,3.0
VIVO,5021,1646645237683,e48b43f3e4ed,1646645232683,4017,4017,1646645235683,1568719652,1.0
APPLE,5020,1646645237683,72cbe93ca44b,1646645234683,5021,5021,1646645235683,1343329189,3.0
OPPO,4017,0,153bc168ffb3,1646645233683,5021,5020,1646645235683,533753812,2.0
XIAOMI,4020,1646645237683,d3a5ddd3b7f3,1646645233683,5021,4017,1646645235683,20975692,1.0
VIVO,4020,0,c8ba2146a98c,1646645233683,4020,4020,1646645235683,580210406,2.0
OPPO,4019,1646645236683,403d995b5b06,1646645233683,5021,5021,1646645235683,1058703350,2.0
HUAWEI,4019,1646645236683,c0c8a7c426de,1646645232683,5021,5021,1646645235683,467619692,3.0
XIAOMI,4019,1646645236683,b6573555bdee,1646645232683,5029,5020,1646645235683,1225706694,2.0
XIAOMI,4017,0,0036ec7ef693,1646645234683,5020,5029,1646645235683,112325208,1.0
OPPO,4020,1646645237683,b75dcbded5e0,1646645234683,4020,5020,1646645235683,500463403,2.0
APPLE,5021,1646645237683,077c9bdc8e06,1646645233683,5020,5021,1646645235683,760338552,3.0
XIAOMI,5029,1646645236683,57acb7b3d6b5,1646645234683,5029,5020,1646645235683,1074418335,3.0
APPLE,5021,1646645236683,09cb167afa0b,1646645233683,4020,5021,1646645235683,283482391,3.0
HUAWEI,5021,0,519570b7a287,1646645233683,4020,4017,1646645235683,321701935,2.0
XIAOMI,4017,1646645236683,e2a6550a63f8,1646645234683,4017,5021,1646645235683,962965502,3.0
HUAWEI,5020,1646645237683,ca94151cbe84,1646645232683,4017,5021,1646645235683,872978914,2.0
APPLE,5020,1646645237683,b6b9222d3ddc,1646645232683,4017,5020,1646645235683,557036849,3.0
OPPO,4017,0,4122fff41ff8,1646645233683,5029,5029,1646645235683,884993220,3.0
VIVO,5021,1646645238683,7955e1c1bf3b,1646645234683,5029,4020,1646645235683,873942853,3.0
VIVO,4019,1646645238683,0c1ba891cd76,1646645232683,4019,4020,1646645235683,1012198196,1.0
VIVO,5020,0,875833439b8c,1646645232683,4019,5020,1646645235683,1864036276,3.0
XIAOMI,4017,1646645237683,b4a69964c2a9,1646645234683,5029,4019,1646645235683,1853765981,2.0
XIAOMI,5029,0,37348b187985,1646645233683,5020,4017,1646645235683,1838936457,3.0
HUAWEI,4019,0,41cd3fc90e95,1646645233683,4020,4020,1646645235683,475868466,2.0
APPLE,5029,1646645238683,85cd8a36a15c,1646645234683,5029,5020,1646645235683,1092003757,3.0
VIVO,4017,1646645236683,33c920f852cd,1646645233683,5020,5029,1646645235683,942429028,1.0
OPPO,5021,1646645237683,0bee60218960,1646645234683,4017,5020,1646645235683,689514072,2.0
XIAOMI,5020,0,d35a5671ce52,1646645233683,4019,4019,1646645235683,836733858,3.0
XIAOMI,5020,1646645237683,0f0b6d3fe365,1646645232683,5029,4017,1646645235683,132334784,3.0
XIAOMI,4017,1646645238683,31cef78c3ad0,1646645233683,5021,4020,1646645235683,1839472707,2.0
OPPO,4017,1646645236683,5bf508980319,1646645233683,4020,4019,1646645235683,1186480111,1.0
OPPO,4019,1646645236683,415d773ed332,1646645233683,4017,4020,1646645235683,1702546256,3.0
OPPO,4017,0,9b43b1dcfc69,1646645232683,5021,4020,1646645235683,992550580,2.0
APPLE,5029,1646645237683,bad14ae026c9,1646645233683,5020,5020,1646645235683,1901585507,2.0
XIAOMI,4019,1646645238683,c8f9363cbb93,1646645234683,4019,4020,1646645235683,1027525213,2.0
XIAOMI,4019,1646645236683,a1a082642afb,1646645234683,4019,4017,1646645235683,631852429,3.0
OPPO,5020,0,08a05b9d5106,1646645233683,5029,4020,1646645235683,1708171316,3.0
OPPO,4020,1646645238683,1c62315ce2b0,1646645233683,4020,5021,1646645235683,1471588798,2.0
HUAWEI,5020,0,60f7a01a7b19,1646645232683,4017,4019,1646645235683,1197227855,3.0
XIAOMI,5029,0,80acd6aa8683,1646645232683,4020,4020,1646645235683,2146161988,3.0
APPLE,4017,1646645238683,4cb362809300,1646645234683,4020,4017,1646645235683,495141449,3.0
APPLE,5020,1646645237683,1cc73698589a,1646645234683,4017,5020,1646645235683,106930985,2.0
APPLE,5029,1646645238683,a3ae26bb45dc,1646645233683,4020,4020,1646645235683,1652681028,1.0
HUAWEI,5021,1646645238683,6108104c97ef,1646645233683,4019,5029,1646645235683,1094208209,1.0
XIAOMI,4019,1646645236683,68942f45a4a5,1646645232683,4019,4017,1646645235683,1296865047,1.0
VIVO,5020,1646645238683,aa4088baf57b,1646645232683,5020,5021,1646645235683,197682773,2.0
APPLE,4020,1646645236683,2534ebde3148,1646645232683,5029,5020,1646645235683,888161181,3.0
VIVO,4019,1646645238683,f04a548cf35c,1646645234683,4017,4019,1646645235683,1650694634,2.0
HUAWEI,5029,1646645237683,b958597fa41b,1646645233683,5021,4019,1646645235683,1680966964,1.0
VIVO,4017,0,1a1f5282beb7,1646645234683,4019,4019,1646645235683,1894763903,2.0
XIAOMI,5029,0,e5a5051e515b,1646645232683,5029,4017,1646645235683,1417488034,2.0
XIAOMI,4017,1646645236683,f0376904713e,1646645234683,4019,5021,1646645235683,256185200,3.0
HUAWEI,4020,1646645237683,ef1de433127d,1646645233683,5021,4020,1646645235683,927946894,3.0
OPPO,5020,1646645237683,e9036121da23,1646645232683,4020,4019,1646645235683,1964854818,2.0
APPLE,4019,1646645236683,50ce590bb9c6,1646645232683,4020,4020,1646645235683,1724559057,1.0
APPLE,5029,1646645237683,24258c148841,1646645232683,5020,5020,1646645235683,1851757879,3.0
APPLE,4020,0,3d8cf0f8bd98,1646645233683,5020,5021,1646645235683,2019746026,3.0
OPPO,4019,1646645237683,55df8ae4c251,1646645233683,4017,5020,1646645235683,339596830,3.0
APPLE,5021,1646645236683,0c08f68b81e1,1646645234683,5029,5021,1646645235683,798669762,2.0
OPPO,5029,1646645237683,b60373233b5c,1646645234683,4020,4017,1646645235683,394599088,1.0
XIAOMI,5021,1646645236683,14e973b312be,1646645232683,5020,5021,1646645235683,394168936,1.0
VIVO,5021,1646645237683,79f4d9a4db03,1646645233683,4020,5029,1646645235683,1360910563,1.0
APPLE,4020,1646645237683,f0429f81f8ba,1646645234683,4017,5029,1646645235683,1360682111,1.0
APPLE,4017,1646645236683,4f9ba4026d51,1646645233683,5021,5021,1646645235683,726995593,2.0
VIVO,4020,1646645237683,c8b7c11d2313,1646645234683,4019,4019,1646645235683,134048873,2.0
VIVO,4017,1646645236683,ec11f79ef8b3,1646645234683,5020,4019,1646645235683,602937362,3.0
XIAOMI,5021,0,e092b54ff79e,1646645233683,5020,5020,1646645235683,1334648534,2.0
APPLE,5020,1646645236683,a2b598d22231,1646645232683,4019,4017,1646645235683,329051035,1.0
VIVO,4017,1646645236683,fc8636c65eda,1646645234683,4020,4019,1646645235683,648243113,3.0
XIAOMI,4019,1646645237683,95dc5993ea5a,1646645234683,4019,5020,1646645235683,390287855,1.0
XIAOMI,4017,1646645238683,ba0fcfde8d97,1646645233683,4017,5021,1646645235683,255576585,3.0
HUAWEI,4020,0,5909e352bae1,1646645234683,5029,5021,1646645235683,1312858115,3.0
XIAOMI,4020,1646645237683,72b5c79827a2,1646645234683,5021,4019,1646645235683,1426539662,2.0
HUAWEI,4017,1646645238683,66624f34d25d,1646645234683,5020,5021,1646645235683,1048149621,2.0
HUAWEI,4019,1646645238683,9e38d34fd8f1,1646645234683,4017,4019,1646645235683,1175698361,3.0
APPLE,5029,1646645237683,b0ca728b52fd,1646645233683,4020,4017,1646645235683,1382897675,3.0
XIAOMI,5021,1646645236683,5ebea073f0e6,1646645233683,5020,4019,1646645235683,28944965,1.0
APPLE,4019,1646645237683,52fe9b4d74d8,1646645232683,4019,4020,1646645235683,845211275,1.0
VIVO,4017,0,a97d41a342e2,1646645232683,4020,4017,1646645235683,1206928439,1.0
APPLE,4020,1646645236683,ce3ef5f4d535,1646645234683,4020,5021,1646645235683,1811810426,1.0
APPLE,5020,1646645236683,ba53ea928327,1646645233683,4017,5021,1646645235683,1544233955,1.0
OPPO,5021,0,21fedfe7dbb0,1646645233683,4020,4019,1646645235683,46493829,3.0
VIVO,4017,1646645238683,2fbb45519e9d,1646645232683,4019,4019,1646645235683,1669264114,3.0
HUAWEI,4017,1646645236683,9ed383ba9c99,1646645234683,5020,5021,1646645235683,1597584813,2.0
APPLE,4019,0,39d013329112,1646645232683,5021,4019,1646645235683,502842116,1.0
HUAWEI,5029,1646645238683,704b9c525c4f,1646645232683,4020,5020,1646645235683,525828414,2.0
XIAOMI,4020,1646645236683,6d73f41a75b4,1646645232683,4019,4020,1646645235683,118513251,3.0
HUAWEI,5021,1646645237683,d47a34a1f58d,1646645233683,5021,5020,1646645235683,1265151940,1.0
